id,text,time_zone,place,coordinates,location,user_name,screen_name,retweet_count,favourite_count 
1161881108599857152,2019-08-15 06:03:37,"b""Aku just terkilan baca ayat dia. Dont know what to say. Aku faham both side punya pendapat. But ayat dia ni..hmm...aku tak cakap apa dia cakap ni salah, dia cakap tu betul tapi 'with that look' person tu maybe lagi percaya sunnah nabi dari vaksin and sunnah nabi worked too. https://t.co/QsQ0XpJQxq""",,"Place(_api=<tweepy.api.API object at 0x000001CDA43F9D68>, id='dc9f45ade0b39636', url='https://api.twitter.com/1.1/geo/id/dc9f45ade0b39636.json', place_type='city', name='Cheras', full_name='Cheras, Selangor', country_code='MY', country='Malaysia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001CDA43F9D68>, type='Polygon', coordinates=[[[101.7295362, 3.0136392], [101.8452833, 3.0136392], [101.8452833, 3.0961795], [101.7295362, 3.0961795]]]), attributes={})",,"b'Mid, Safelane or 4 and 5 only'",b'Naniiiiiii!??!?!?!?!',b'LugiaVi',0,0
1161881086172884992,2019-08-15 06:03:32,b'@hyanggiw /suntik imunisasi/\nMasih bayi soalnya \xf0\x9f\x98\x86 https://t.co/rC8BgmiPLy',,,,b'non-dating ',b'jopaw \xe1\xb5\x90\xe1\xb5\x92\xca\xb3\xca\xb3\xe2\x81\xb1\xcb\xa2',b'skzawngur',0,0
1161880879196725249,2019-08-15 06:02:42,"b'Vaksin RTS, S dapat membantu perolehan kekebalan alami terhadap\xc2\xa0malaria https://t.co/eEtlE2HkLV https://t.co/BGix3pOOWg'",,,,b'Jakarta Capital Region',b'Sekolah Malaria',b'sekolahmalaria',0,0
1161879762270244865,2019-08-15 05:58:16,b'@NaufalOfficial Hahahaha dok gaduh la takmau vaksin la apa la \xf0\x9f\xa4\xa3 bg bara ja baca',,,,b'penang',b'atien dieyra',b'AtienDieyra',0,0
1161879032343887872,2019-08-15 05:55:22,"b'puan,\nAku anak sehat\nTubuhku kuat\nKarena ibuku\nRajin dan cermat\n\nSemasa aku bayi\nSelalu di beri asi\nMakanan bergizi\nDan imunisasi\n\nBerat badanku ditimbang selalu\nPos Yandu menunggu setiap waktu\n\nBila aku diare\nIbu selalu waspada\nPertolongan oralit\nSelalu siap sedia https://t.co/2OZ0TqRk8Z'",,,,"b""@sdoyoungi 's bestie\xf0\x9f\x90\xb0""",b'h.) \xe2\x9d\x80\xca\x9d\xc9\x9b\xd5\xbc\xd5\xbc\xc9\xa8\xc9\x9b',b'jaendukki',2,0
1161877937575981056,2019-08-15 05:51:01,b'Boleh tak letak syarat untuk masuk sekolah/tadika/taska WAJIB vaksin? Please la',,,,b'',b'mira',b'miraersha',0,1
1161877230231777280,2019-08-15 05:48:12,b'Kalau dah tolak vaksin tu tolong la jgn datang hospital. \xf0\x9f\x98\xa1',,,,b'Bangi - Kajang \xf0\x9f\x98\x9c',b'Name Cannot Be Blank',b'Epylouk',0,0
1161874525140615168,2019-08-15 05:37:28,"b'@_sunsed Yang gratis periksa jak, vaksin ndak, steril juga pakai kuota. Besok masih bisa.'",,,,b'pontianak - indonesia',b'dewi utami',b'_temi',0,0
1161873980946444291,2019-08-15 05:35:18,b'Selamat pengantin baru. Dapat anak jangan lupa vaksin.',,,,"b'Trengganu, Malaysia'",b'Nor Hisham Mohamed',b'ahmadbelia',3,0
1161873767552827392,2019-08-15 05:34:27,b'Orang macam ni tak fikir ke yang ilmu perubatan segala ilmu yang digunakan untuk buat vaksin tu datang dari siapa? Illuminati? Dajjal? https://t.co/dVuQrg1yEs',,,,b'',b'Ahmad Kushairi',b'AhmadKushairi',0,0
1161872650370727942,2019-08-15 05:30:01,"b'Untuk wanita, pemberian vaksin kanker serviks direkomendasikan sebanyak tiga dosis. Vaksin pertama diberikan pada usia 11-12 tahun, vaksin kedua diberikan satu atau dua bulan setelah vaksin pertama, lalu vaksin ketiga diberikan 6 bulan setelah vaksin pertama.'",,,,b'Indonesia',b'Tanya Imunisasi',b'Tanya_Imunisasi',0,0
1161872301240938496,2019-08-15 05:28:37,b'Mak pak yang tak vaksin anak ni pergi bina puak sendiri dekat sebuah kampung boleh tak.',,,,"b'Kota Damansara, Selangor'",b'#OrangBiasa',b'intannorazaliya',0,0
1161871159035432960,2019-08-15 05:24:05,b'@DiyanaRuslan @nrlfriyanka Aah. Sblum ni miko mika vaksin kt tepeng. Tp skrng vaksin kt chandan ni je. Gebu ngn jelly vaksin x?',,,,b'',b'fatin',b'ezfi_96',0,1
1161870546549628928,2019-08-15 05:21:39,b'@arip_leman Orang yg sama tolak vaksin \xf0\x9f\xa4\xad',,,,b'Narnia \xe2\x88\x9e',b'YIN YI \xf0\x9f\x87\xb2\xf0\x9f\x87\xbe\xf0\x9f\x92\x9e',b'_YinYi_',0,1
1161870013122269184,2019-08-15 05:19:32,"b'@nadwyf Klau ada alternatif lain,xpelah jugak tpi yg kata vaksin ni ajaran yahudi/bomoh lgi bagus/nanti vaksin membunuh tu yg buat org geram... pemikiran kolot betul...klau x sure boleg je tanya doktor yg berkenaan'",,,,b'Malaysia',"b""\xf0\x9f\x93\x8cOh You're NANA?!""",b'qijaemtonyverse',0,0
1161868590082953216,2019-08-15 05:13:53,b'@wafiykamaruddin Rasa kalau aq ambik akar pokok yg random lepas tuu jual kata... Ini lebih selamat dari vaksin...laku woiii',,,,b'',b'Amirul Shah',b'Amirulshah_95',0,1
1161868425846755335,2019-08-15 05:13:13,b'Antibodi Pelindung Bisa Menjadi Kunci Vaksin\xc2\xa0Malaria https://t.co/uVPCY6k8KI https://t.co/b4saeGg5Zx',,,,b'Jakarta Capital Region',b'Sekolah Malaria',b'sekolahmalaria',0,0
1161868322234720259,2019-08-15 05:12:49,b'Yg terima vaksin ni golongan babi - Anti vaksin 2k19 https://t.co/QrIicIz7nX',,,,"b""M'sia""",b'\xe2\x9e\xb0',b'HazmanRasid',0,0
1161867710617141253,2019-08-15 05:10:23,b'@fxckurbadvibes_ yakali ga vaksin awet muda',,,,b'Indonesia',b'R Rated Account',b'Ftrrchman',0,0
1161867559693475840,2019-08-15 05:09:47,"b'@faaaaomar__ The heck?!?! Aku kalau dah kawin nanti ada anak, baru dpt tahu bini mengandung je aku terus belikan mcm mcm vaksin tau utk dia'",,,,b'',b'\xcf\x81\xce\xb1\xd1\x8f\xce\xb1\xe2\x84\x93\xce\xb5x',b'zakiyusofomar',0,0
1161867379166461952,2019-08-15 05:09:04,b'Solusi menambah populasi suatu agama = melarang pendirian rumah ibadah agama lain\n\nSolusi menghindari sesuatu yg haram masuk ke tubuh = boikot vaksin\n\nSolusi dari segala solusi = khilafah!!',,,,b'',b'rizal azhari',b'Rizalazhr',0,0
1161867315652321282,2019-08-15 05:08:49,b'aku lagi nak pergi klinik utk tambah vaksin lain ko pulak nak tolak eeiii bodoh https://t.co/dxFp6nJuaN',,,,b'Malaysia',b'nadinesibunga',b'nadyazainalll',0,0
1161866760582119424,2019-08-15 05:06:36,b'@DiyanaRuslan @nrlfriyanka Rasenye klau nk prevent parvo mmg kena vaksin kan. Sbb hr tu mse vaksin lily simba dr tu ckp vaksin ni x prevent smua sakit tp salah satu yg dia prevent parvo la.',,,,b'',b'fatin',b'ezfi_96',0,1
1161866644253270016,2019-08-15 05:06:09,"b'@newworlddd555 @boimakar Masih kecil emg blm begitu nyadar coba klo imunisasi nya yg umur 2,5 th an, br masuk ruangan aja biasa ada anak2 yg udah pd drama.. \xf0\x9f\x98\x86\xf0\x9f\x98\x86'",,,,"b'\xc3\x9cT: 53.458168,-2.270615'",b'Iwok D. Wokuma',b'wokuma',0,0
1161866583997931520,2019-08-15 05:05:54,b'Benda paling aku penat nak gado. Aku vaksin kucing pon antivaks kata aku wt kucing aku suffer.',,,,"b'Cengkareng, Indonesia'",b'mandasania',b'mandasania1',0,1
1161866523360649216,2019-08-15 05:05:40,b'Aku kene vaksin sihat je..weeh ni dah kenapa\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',,,,b'',b'\xd9\x86\xd9\x8a\xd8\xb1\xd8\xa7\xd9\x81\xd8\x9f',b'hiyo_yato',0,0
1161865757224865793,2019-08-15 05:02:37,b'@ZvijerAmicus Feeding\nhttps://t.co/FYJTD3z5Qz\n\nhttps://t.co/1PdZcIApn1\n\nVaksin AP\nhttps://t.co/QS8hFsinRB https://t.co/QH4wYTTl1b',,,,b'nsfw.',b'Dir',b'starbucvk',1,0
1161865537460174850,2019-08-15 05:01:45,"b'@ninuk_pambudy Belum lagi urusan obat palsu dan vaksin palsu. Juga sistem pencegahan transmisi penyakit di tempat2 strategis, terutama sekolah. Jauh dr ketat.  Sekolah ditengarai mjd satu simpul transmisi pengakit menular. Program pencegahan hrsnya melibatkan sekolah juga.'",,,,b'',b'Tyas',b'TyasZain',0,1
1161865375807463424,2019-08-15 05:01:06,"b'Berikan obat cacing, dan vaksinasi sesuai dengan umur anjing.'",,,,b'Bali ',b'faktaguguk',b'faktaguguk',0,0
1161865104436207616,2019-08-15 05:00:01,"b'Healthy People! Pada umumnya Kanker Serviks tidak menimbulkan gejala apapun. selanjutnya, gejala kanker serviks diantaranya adalah pendarahan dan keluarnya cairan dari vagina yang tidak biasa bagi Anda. Pada tahap ini anda harus segera menemui dokter. https://t.co/udv8ehYwrL'",,,,"b'Jakarta, Indonesia'",b'In Harmony Vaccination',b'Vaksinasi',1,0
1161864594945523712,2019-08-15 04:58:00,b'Dir pun mengambil vaksin yang sudah ia beli sebelumnya. \n\nDir pun menyuntikan vaksin tersebut ketubuh Bebeb. https://t.co/nXl4NruoWU',,,,b'nsfw.',b'Dir',b'starbucvk',0,0
1161864583176286208,2019-08-15 04:57:57,"b'Begitu Bebeb selesai makan, Dir segera mengangkat Bebeb dan menggendongnya menuju meja sudut.\n\n""Ayo ayo saat nya vaksin beb"" ujarnya seraya mengelus kepala Bebeb pelan.'",,,,b'nsfw.',b'Dir',b'starbucvk',0,0
1161864468386631680,2019-08-15 04:57:30,b'@qijaemtonyverse I think okay je kalau dorang ada alternatif lain utk vaksin. Tapi mostly tolak mentah2 and do nothing.',,,,b'Malaysia',b'NAD',b'nadwyf',0,0
1161864420818952192,2019-08-15 04:57:18,"b""@ninuk_pambudy Menurut sy ada problem yg jauh lbh kompleks soal pemberantasan TB ini mbak. Ada kompleksitas program sosialisasi kpd penderita, keluarga maupun masyarakat umum. Ada budaya 'cium tangan' tanda hormat anak pd org yg lbh tua sbg modus transmisi. Ada juga gerakan anti vaksin.""",,,,b'',b'Tyas',b'TyasZain',0,1
1161863986763010049,2019-08-15 04:55:35,b'@CrabstickKrispi Lahncen lo wes bolak balik jaluk dicekno ng dokter e pas jdwl e vaksin dan grooming..jare dokter e gk meteng\xf0\x9f\x98\xad',,,,"b'Kota Surabaya, Jawa Timur'",b'Yofinta Salsabila',b'YofinS',0,1
1161863539188850688,2019-08-15 04:53:48,b'@eyfaazmn entahlah tak kena vaksin kot \xf0\x9f\x98\x82',,,,b'',b'paish',b'FaizFairez',0,0
1161863513515659264,2019-08-15 04:53:42,"b'Macam tak kena je ni. Kang depa buat modal ""Babi pon terima vaksin, takkan kita nak sama dengan babi???"" Bukan boleh pakai depa tu https://t.co/v9nDNvMW5x'",,,,b'Teganung hulu ',b'tukang karrut',b'sinach_z',0,0
1161862561387577344,2019-08-15 04:49:55,b'Eiii kalau aku kenal lah manusia sejenis camni memang kena setepek dgn aku.. KAU TU HIDUP SAMPAI SEKARANG SBB MAK KAU VAKSIN KAN KAU NAK KAU JADI MANUSIA BERGUNA. Apa benda bodoh sangat eh dorang ni.. ya allahh https://t.co/DDIUv5T3w2',,,,b'',b'\xeb\xa3\xa8\xeb\xb9\x84 \xe2\x9d\xa4\xef\xb8\x8f',b'syahrahzulkafli',0,0
1161860669538357248,2019-08-15 04:42:24,b'@nurulamk Kalau bakal bini tak vaksin mesti salah parents dia kan. Gaduh sokmo nanti dengan besan orang2 anti-vaccine ni \xf0\x9f\x98\x8a\xf0\x9f\x98\x82',,,,b'London',b'Zaila Idrus',b'ZailaIdrus',0,0
1161860321985740800,2019-08-15 04:41:01,"b""@maszlee Seingat saya, sejak saya masuk darjah 1 tahun 1965 'SIVIK' dah ada dlm jadual. Waktu SIVIK itulah cikgu kutip yuran, isi kad sulit, suntik vaksin, beratur utk secawan milo, pergi kutub khanah dan seumpamanya. Formula sekolah senang je YB: 'no exam, not important'.""",,,,b'KL Malaysia',b'dzulhijah sokarno',b'dzulhijah',1,2
1161860114619326464,2019-08-15 04:40:12,b'Maybe mak bapak dia lupa vaksin https://t.co/E536d7oAU4',,,,b'',b'Back',b'heycarlz',0,0
1161858792692150273,2019-08-15 04:34:57,b'Kene selalu bawak buku biru rekod kesihatan anak. Check dulu ada vaksin tak https://t.co/eUbMUZBz37',,,,b'Petaling Jaya',b'FN-2409',b'Fuzzy_Rule',0,0
1161857031466147840,2019-08-15 04:27:57,b'apa bende cerita pasal tolak vaksin niiiiii kenapa aku tak tahuuu',,,,b'klang',b'Ad',b'aisyahmazukii',0,0
1161856423673774080,2019-08-15 04:25:32,b'Hmmm dalam vaksin ada dna babi monyet nanah logam hmmm #murung https://t.co/LbsXSkncAW',,,,b'JB - uitmkp',b'\xe1\xb6\xa4\xe1\xb5\x90\xe1\xb5\x83\xe1\xb6\xb0',b'imanfatihahxx',0,3
1161856420293181440,2019-08-15 04:25:31,b'@yuliaariani1 Cebong dungu butuh disuntik vaksin',,,,"b'Denpasar Selatan, Indonesia'",b'Dwy Lestari Handayani',b'DwyLestari10',0,0
1161855955128033281,2019-08-15 04:23:40,"b'Babi pun vaksin, tak kan manusia tolak vaksin kot. Hahahaha \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",,,,b'Kuala Lumpur',b'syuhada',b'syxmnxxn',0,0
1161855136366333952,2019-08-15 04:20:25,b'Padahal lebih mahal biaya perawatan penyakit akibat imunisasinya \xf0\x9f\x98\xad aku harus gimana dong biar orang2 mau vaksin https://t.co/qTa6TvTaF0',,,,b'IDN',b'E Putri BR',b'ekaaptri',0,1
1161854806115278848,2019-08-15 04:19:06,b'Saya tak vaksin anak sebab saya takde anak \xf0\x9f\x98\xa4 https://t.co/g9IIzYN8us',,,,b'Hope World',b'\xec\x95\x84\xec\x9d\xb4\xeb\x82\x98 \xf0\x9f\xa6\x84\xf0\x9f\xa5\xba',b'ainabalqis__',0,1
1161854231101370370,2019-08-15 04:16:49,"b'Baru masuk group anti vaxx.\n\nApart from post cakap jangan vaksin, bersepah soalan pasal anak sakit nak buat apa. Takkan depa tak perasan lagi kenapa anak sakit.\n\nSiap ada komen cakap jangan pi doctor, pi buat homeopathy. Dude. Homeopathy is a joke https://t.co/vk2BILrNm9'",,,,"b'Kuala Lumpur, Wilayah Persekut'",b'\xd9\x85\xd8\xb3\xd8\xaa\xd8\xb4\xd8\xa7\xd8\xb1 \xd8\xa7\xd9\x84\xd8\xa3\xd8\xb9\xd9\x85\xd8\xa7\xd9\x84 \xd9\x88\xd8\xb3\xd9\x8a\xd9\x85',b'QusyairiH',6,2
1161853672722243584,2019-08-15 04:14:36,b'Kucing pun cucuk vaksin la adoi geramnya baca org camni',,,,"b'Gambir, Indonesia'",b'ikang ramdan',b'ramdan_ikang',0,0
1161852575211118592,2019-08-15 04:10:14,"b'@animalfess - tempat makan/minum\n- box pasir + cidukannya\n- pasir\n- wet&amp;dry food\nKalo aku itu aja, ga beli kandang soalnya kucing aku tipe dilepas dirumah tidur dimana aja.\nTrus buat kedepannya :\n- biaya kalo kucing sakit &amp; vaksin\n- obat cacing\n- pet acc &amp; snack jika dibutuhkan'",,,,b'',b'Potatotoo',b'Femmefatalleee',0,0
1161852483246931968,2019-08-15 04:09:52,b'Mengapa orang jaman dulu lebih kuat meski tanpa\xc2\xa0vaksin? https://t.co/NaYqM5hdSK https://t.co/GYtDBkbLxk',,,,b'Jakarta',b'Blogger Jakarta',b'edittag',1,0
1161851989753339904,2019-08-15 04:07:55,b'\xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f: mau vaksin MMR ah\nMba De: Kalo TT udah lev?\n\xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f: ya belom lah mbak de itu mah ntar pas hari H udah jelas... nanya apa nggodain?\nMba De: Suntik aja dulu lev barangkali habis suntik langsung ketemu jodohnya. Wujud ikhtiar \xf0\x9f\xa4\xa3\n\n\xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f:\xf0\x9f\x98\x8c',,,,b'',b'\xf0\x9f\x8d\xaf',b'zallzk',0,0
1161851260665921536,2019-08-15 04:05:01,b'Bayi dan anak-anak adalah kelompok yang paling rentan terserang meningitis. Cegah dengan imunisasi dan tiga langkah berikut. https://t.co/emdsgHERpI',,,,b'Indonesia',b'Tempo News Room',b'temponewsroom',0,0
1161851251161620481,2019-08-15 04:04:59,b'Bayi dan anak-anak adalah kelompok yang paling rentan terserang meningitis. Cegah dengan imunisasi dan tiga langkah berikut. https://t.co/73kanATPqb',,,,b'Indonesia',b'TEMPO.CO',b'tempodotco',1,2
1161851244186521600,2019-08-15 04:04:57,b'Bayi dan anak-anak adalah kelompok yang paling rentan terserang meningitis. Cegah dengan imunisasi dan tiga langkah berikut. https://t.co/UIbEW9TUcI',,,,b'Indonesia',b'Koran Tempo',b'korantempo',3,0
1161850895228760064,2019-08-15 04:03:34,"b'Nak kahwin elok lah tanya dulu apa pendapat partner pasal vaksin. Kalau dia anti-vaccine, cari lah orang lain \xf0\x9f\xa4\xa7'",,,,b'',b'Aida',b'aidasyzwna',9,10
1161850480231735298,2019-08-15 04:01:55,"b'@Paul_riel490 @fana_saal Aku nak cipta vaksin jugak la, copy composition y dah ade, ejas sket. Pastu jual, confirm kaya. Dijamin halal dan suci. Hahahaha'",,,,b'Malaysia',b'Kamal Shalah',b'kamalezwan',0,0
1161849187501142016,2019-08-15 03:56:47,b'Kita vaksin lagi hari ni....\xf0\x9f\x98\xbb https://t.co/EbDLoIRZlm',,"Place(_api=<tweepy.api.API object at 0x000001CDA43F9D68>, id='e7a411bac68f57b1', url='https://api.twitter.com/1.1/geo/id/e7a411bac68f57b1.json', place_type='admin', name='Kuala Lumpur', full_name='Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur', country_code='MY', country='Malaysia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001CDA43F9D68>, type='Polygon', coordinates=[[[101.6151605, 3.0332003], [101.7587738, 3.0332003], [101.7587738, 3.2445482], [101.6151605, 3.2445482]]]), attributes={})",,b'Kuala Lumpur',b'PusatJagaanKucing',b'PusatJagaanMeow',1,8
1161847650980782080,2019-08-15 03:50:40,"b'@muriz_quack ha ah, saya rasa vaksin ni sepatutnya dimansuhkan dengan serta merta sebab ada banyak komplikasi kalau ambil vaksin, mohon sedar'",,,,b'stu(dying)',b'pah',b'tgiffahh',0,0
1161847642927689728,2019-08-15 03:50:38,b'#MitosUrban 4: Vaksin penyebab autism\nFakta: Vaksin pencegah penyakit. Celah mana autism boleh berjangkit? Itu hoaks ok! https://t.co/8vaJsUKDKR',,,,b'Cheras Kuala Lumpur',b'MyKampusRadio',b'mykampusradio',0,0
1161847480306110465,2019-08-15 03:50:00,"b'HHAAHAHAHAHAHAH AKU KENA CUCUK VAKSIN TU SEKALI JE TU PUN SEBAB MAK AKU MALAS NAK JUMPA DOKTOR. Aku pulak senang berjangkit dengan orang lain. Ape aku nk bgi tau ni, ikut jelah jadual imunisasi tu klau taknak antibody baby tu lemah sampai besar\xe2\x98\xba\xef\xb8\x8f\xf0\x9f\x91\x8c\xf0\x9f\x8f\xbc https://t.co/1bBYIMKef1'",,,,"b'Telok Panglima Garang, Selango'",b'Nadiahden',b'nadiahden',0,1
1161847391848263681,2019-08-15 03:49:38,b'Kesimpulannya vaksin adalah agenda yahudi untuk menakluk dunia. Ini semua agenda freemason illuminati. Hospital dalam bahasa greek bermaksud saya sayang dajal. Segala ubat ubatan yang dicipta hanya konspirasi dajal dalam business farmasi. Tak dilupakan bumi sebenarnya flat. https://t.co/7uKwBgDqZ4',,,,b'',b'Rulzs',b'rulito0312',0,3
1161845619683577856,2019-08-15 03:42:36,b'Geramnya baca ni.. boleh dia kecewa anak dia kena vaksin \xf0\x9f\x98\xa9 https://t.co/iFdDBT4DwC',,,,b'',b'Aida',b'aidasyzwna',2,0
1161844721263583232,2019-08-15 03:39:02,b'Kesan buruk kalau vaksin \xf0\x9f\x98\xa9 https://t.co/tVGUNIl3lA',,,,"b'Perlis , Damansara .'",b'DaneaL',b'SszUpMin',0,0
1161844499871457281,2019-08-15 03:38:09,b'HAAAA YANG NI AKU SUKA. So golongan tolak vaksin ni lagi teruk dari babi. https://t.co/2G29DDcO0K',,,,b'',b'fi',b'nrfrz4',0,0
1161844109155299328,2019-08-15 03:36:36,b'mak pak hat tolak vaksin untuk anak anak ni depa kena vaksin tak dulu eh sis konpius',,,,b'KUL',b'faressa',b'frssazrn',0,2
1161842384298135553,2019-08-15 03:29:45,b'Aku yang vaksin ni pun selalu sakit. \xf0\x9f\x98\xad apa lagi yang tak vaksin.... https://t.co/bvhHKxcNyt',,,,b'',b'obscurus',b'ssuffiyya__',0,1
1161840287666171904,2019-08-15 03:21:25,"b'Bersyukur sgt suami pun background medical science/ health science yang belajar banyak psl kesihatan. Lebih memahami situasi macam ni, faham tentang kepentingan vaksin, tk mudah kena tipu dengan produk entah apa2 https://t.co/2ZG342iv26'",,,,"b'Sarikei, Sarawak'",b'Stiletto Putih',b'tashamohd05',0,3
1161839768109383681,2019-08-15 03:19:21,b'\xe2\x80\x9cMajoriti doktor bodoh pasal vaksin. Mereka tidak tahu menahu tentang ilmu vaksin\xe2\x80\x9d\n\nTingginya ilmu dia pasal vaccine sampai anak dapat measles lebih 5 kali. Tak rasa bersalah ke kat anak? Kesian anak-anak dapat parents bodoh https://t.co/a3KpSuZCIC',,,,"b'Liverpool, England'",b'emilner shaqira',b'kekli_',1,1
1161839025092612096,2019-08-15 03:16:24,b'Tak padan dengan pendek acah gangster.\n\nNi mesti sebab tak vaksin. Tu sebab bodo piang camni. https://t.co/6fu8bVychM',,,,"b'Perak, Malaysia'",b'\xd8\xb9\xd9\x82\xd8\xb1\xd9\x8a\xd9\x84',b'Paul_riel490',0,10
1161838830602858497,2019-08-15 03:15:37,b'Mitos:\nKematian bayi yang tinggi akibat vaksin di\xc2\xa0Amerika? https://t.co/3WZAnpmypB https://t.co/hmRIHKecbh',,,,b'',b'dr Widodo Judarwanto',b'WidoJudarwanto',0,0
1161838604320067584,2019-08-15 03:14:43,b'So maknanya yg tolak vaksin tu lg babi daripada babi sendiri la!? https://t.co/GCmEyHRudY',,"Place(_api=<tweepy.api.API object at 0x000001CDA43F9D68>, id='b923503d237d2007', url='https://api.twitter.com/1.1/geo/id/b923503d237d2007.json', place_type='city', name='Petaling', full_name='Petaling, Wilayah Persekutuan Kuala Lumpur', country_code='MY', country='Malaysia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001CDA43F9D68>, type='Polygon', coordinates=[[[101.6459045, 3.0332003], [101.7354133, 3.0332003], [101.7354133, 3.0953271], [101.6459045, 3.0953271]]]), attributes={})",,b'Nursing School',b'mawar',b'idlia_',2,10
1161838592957636609,2019-08-15 03:14:41,"b'Akhirnya, Duta udah lengkap imunisasi nya, lega. Udah besar anak ibuk \xe2\x9d\xa4'",,,,"b'Bali, Indonesia'",b'Lia',b'Luhnatalia_',0,0
1161838474363723777,2019-08-15 03:14:12,b'@omeruraisu Kau kan geng anti vaksin',,,,b'I am EvErYwHeRe',b'soley soley',b'nova12solehin',0,0
1161837382431232000,2019-08-15 03:09:52,"b'bila org tak belajar bebicara.. mmg zaman nabi tak ada vaksin.. tp bila ada perubahan zaman, ada virus\xc2\xb2 baru dan penyakit\xc2\xb2 baru yg datang yg tak wujud masa zaman dulu\xc2\xb2. zaman skrg vaksin bukan drpd sel babi semata.. dah ada yg halal pun.. yg tak guna sel babi. https://t.co/PXGC9Yd6xx'",,"Place(_api=<tweepy.api.API object at 0x000001CDA43F9D68>, id='f7677939bcd34a9a', url='https://api.twitter.com/1.1/geo/id/f7677939bcd34a9a.json', place_type='city', name='Rawang', full_name='Rawang, Selangor', country_code='MY', country='Malaysia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001CDA43F9D68>, type='Polygon', coordinates=[[[101.4316726, 3.2183812], [101.6691437, 3.2183812], [101.6691437, 3.4009256], [101.4316726, 3.4009256]]]), attributes={})",,b'',b'S',b'syahmialwayss',0,0
1161836211331194882,2019-08-15 03:05:13,b'@syaza_nor tengok kebodohan pun dah tahu sksksksksks dah la tak vaksin anak!!',,,,b'chiakiP',b'tenn',b'oohfatin',0,0
1161834887654993920,2019-08-15 02:59:57,"b'Orang melayu kita pada hari ini sangat bodoh ye. Vaksin itu adalah fitnah dajjal, kata beliau.'",,,,b'Banting',b'luffy',b'LeXussDlufyy',0,0
1161834662034956288,2019-08-15 02:59:03,b'@nrlnadiah15 Hang p join buat apaaa. Baca komen pun sakit kepala. Banyak sangat org anti vaksin.',,"Place(_api=<tweepy.api.API object at 0x000001CDA43F9D68>, id='4871a5a676c8fd5e', url='https://api.twitter.com/1.1/geo/id/4871a5a676c8fd5e.json', place_type='city', name='Mukim 6', full_name='Mukim 6, Pulau Pinang', country_code='MY', country='Malaysia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001CDA43F9D68>, type='Polygon', coordinates=[[[100.4235524, 5.4881611], [100.5202942, 5.4881611], [100.5202942, 5.5451978], [100.4235524, 5.5451978]]]), attributes={})",,b'',b'Ammar',b'Cikammarlina',0,0
